"index","client_id","age","job","marital","education","credit_default","mortgage","month","day","contact_duration","number_contacts","previous_campaign_contacts","previous_outcome","cons_price_idx","euribor_three_months","campaign_outcome","last_contact_date"
"3554","3554","38","admin_","single","basic_9y","False","False","may","29","387","1","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3555","3555","42","technician","divorced","professional_course","False","False","may","17","286","3","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3556","3556","37","blue-collar","married","high_school","False","False","may","7","286","1","0","False","93.994","4.859","False","2022-05-07T00:00:00.000"
"3557","3557","26","admin_","single","high_school","False","True","may","8","448","2","0","False","93.994","4.859","False","2022-05-08T00:00:00.000"
"3558","3558","50","management","married","high_school","False","False","may","31","223","3","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3559","3559","50","management","married","university_degree","False","False","may","17","136","1","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3560","3560","46","services","married","basic_4y","False","False","may","19","93","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3561","3561","39","admin_","single","null","False","False","may","29","212","1","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3562","3562","53","technician","married","high_school","False","False","may","13","178","1","0","False","93.994","4.859","False","2022-05-13T00:00:00.000"
"3563","3563","57","management","divorced","university_degree","False","False","may","16","111","1","0","False","93.994","4.859","False","2022-05-16T00:00:00.000"
"3564","3564","29","blue-collar","single","high_school","False","True","may","20","803","1","0","False","93.994","4.859","True","2022-05-20T00:00:00.000"
"3565","3565","35","admin_","married","university_degree","False","True","may","19","150","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3566","3566","44","management","single","university_degree","False","True","may","5","844","1","0","False","93.994","4.859","True","2022-05-05T00:00:00.000"
"3567","3567","46","admin_","married","high_school","False","False","may","19","297","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3568","3568","57","retired","married","null","False","True","may","17","529","4","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3569","3569","41","admin_","single","university_degree","False","False","may","4","137","1","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3570","3570","31","blue-collar","married","basic_6y","False","False","may","19","676","1","0","False","93.994","4.859","True","2022-05-19T00:00:00.000"
"3571","3571","27","admin_","single","high_school","False","False","may","30","656","2","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3572","3572","47","blue-collar","married","basic_6y","False","True","may","14","249","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3573","3573","43","admin_","divorced","high_school","False","True","may","27","88","6","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3574","3574","56","blue-collar","married","basic_4y","False","True","may","30","1252","1","0","False","93.994","4.859","True","2022-05-30T00:00:00.000"
"3575","3575","51","blue-collar","married","basic_9y","False","False","may","31","228","2","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3576","3576","45","technician","married","university_degree","False","True","may","26","1143","3","0","False","93.994","4.859","True","2022-05-26T00:00:00.000"
"3577","3577","35","admin_","single","basic_4y","False","False","may","17","283","1","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3578","3578","59","retired","divorced","basic_4y","False","True","may","18","118","2","0","False","93.994","4.859","False","2022-05-18T00:00:00.000"
"3579","3579","38","self-employed","single","university_degree","False","False","may","25","104","1","0","False","93.994","4.859","False","2022-05-25T00:00:00.000"
"3580","3580","41","technician","single","professional_course","False","True","may","20","103","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3581","3581","29","blue-collar","single","basic_6y","False","False","may","7","213","1","0","False","93.994","4.859","False","2022-05-07T00:00:00.000"
"3582","3582","50","housemaid","divorced","basic_4y","False","False","may","19","132","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3583","3583","35","admin_","married","university_degree","False","True","may","29","122","1","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3584","3584","25","housemaid","single","basic_9y","False","False","may","11","130","4","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3585","3585","44","management","married","university_degree","False","False","may","31","627","1","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3586","3586","28","services","single","high_school","False","True","may","6","207","1","0","False","93.994","4.859","False","2022-05-06T00:00:00.000"
"3587","3587","45","admin_","divorced","university_degree","False","False","may","8","114","2","0","False","93.994","4.859","False","2022-05-08T00:00:00.000"
"3588","3588","39","admin_","married","high_school","False","False","may","4","216","1","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3589","3589","28","admin_","single","university_degree","False","True","may","22","250","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3590","3590","42","admin_","single","university_degree","False","True","may","18","91","1","0","False","93.994","4.859","False","2022-05-18T00:00:00.000"
"3591","3591","59","blue-collar","married","basic_4y","False","False","may","5","159","1","0","False","93.994","4.859","False","2022-05-05T00:00:00.000"
"3592","3592","49","blue-collar","married","basic_4y","False","True","may","26","147","1","0","False","93.994","4.859","False","2022-05-26T00:00:00.000"
"3593","3593","24","student","single","high_school","False","False","may","1","86","1","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3594","3594","49","admin_","married","null","False","True","may","27","731","4","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3595","3595","34","admin_","married","university_degree","False","True","may","29","37","1","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3596","3596","39","blue-collar","married","high_school","False","False","may","13","46","1","0","False","93.994","4.859","False","2022-05-13T00:00:00.000"
"3597","3597","41","admin_","married","high_school","False","False","may","13","356","2","0","False","93.994","4.859","False","2022-05-13T00:00:00.000"
"3598","3598","48","technician","married","professional_course","False","True","may","28","248","1","0","False","93.994","4.859","False","2022-05-28T00:00:00.000"
"3599","3599","39","blue-collar","married","basic_4y","False","False","may","1","242","7","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3600","3600","41","blue-collar","married","basic_4y","False","False","may","19","134","3","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3601","3601","48","admin_","divorced","basic_9y","False","True","may","12","274","2","0","False","93.994","4.859","False","2022-05-12T00:00:00.000"
"3602","3602","52","management","divorced","university_degree","False","False","may","21","355","2","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3603","3603","35","technician","married","professional_course","False","True","may","1","149","1","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3604","3604","56","blue-collar","single","basic_6y","False","True","may","20","346","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3605","3605","54","blue-collar","divorced","null","False","True","may","20","370","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3606","3606","60","entrepreneur","married","basic_4y","False","False","may","25","261","1","0","False","93.994","4.859","False","2022-05-25T00:00:00.000"
"3607","3607","34","technician","married","professional_course","False","False","may","2","63","1","0","False","93.994","4.859","False","2022-05-02T00:00:00.000"
"3608","3608","26","blue-collar","single","basic_9y","False","False","may","10","688","1","0","False","93.994","4.859","True","2022-05-10T00:00:00.000"
"3609","3609","39","blue-collar","married","basic_4y","False","False","may","27","84","1","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3610","3610","29","housemaid","single","high_school","False","False","may","17","125","1","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3611","3611","38","technician","married","professional_course","False","True","may","3","167","1","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3612","3612","35","housemaid","married","basic_4y","False","False","may","24","25","1","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3613","3613","32","blue-collar","married","basic_9y","False","False","may","30","244","1","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3614","3614","47","blue-collar","married","high_school","False","False","may","26","140","1","0","False","93.994","4.859","False","2022-05-26T00:00:00.000"
"3615","3615","50","blue-collar","single","basic_9y","False","False","may","26","165","1","0","False","93.994","4.859","False","2022-05-26T00:00:00.000"
"3616","3616","24","services","married","high_school","False","False","may","20","122","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3617","3617","53","blue-collar","married","basic_9y","False","False","may","24","130","2","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3618","3618","34","blue-collar","married","basic_9y","False","False","may","22","345","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3619","3619","57","retired","married","high_school","False","True","may","27","42","2","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3620","3620","26","student","single","null","False","False","may","27","277","5","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3621","3621","52","technician","married","professional_course","False","False","may","22","145","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3622","3622","40","admin_","married","university_degree","False","False","may","20","214","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3623","3623","28","management","married","high_school","False","False","may","6","140","1","0","False","93.994","4.859","False","2022-05-06T00:00:00.000"
"3624","3624","30","blue-collar","single","basic_4y","False","False","may","10","140","1","0","False","93.994","4.859","False","2022-05-10T00:00:00.000"
"3625","3625","37","technician","single","university_degree","False","False","may","21","132","1","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3626","3626","45","technician","divorced","professional_course","False","True","may","2","117","1","0","False","93.994","4.859","False","2022-05-02T00:00:00.000"
"3627","3627","26","blue-collar","single","high_school","False","False","may","22","96","2","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3628","3628","40","entrepreneur","married","university_degree","False","False","may","14","803","1","0","False","93.994","4.859","True","2022-05-14T00:00:00.000"
"3629","3629","44","blue-collar","divorced","basic_4y","False","True","may","31","225","4","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3630","3630","56","blue-collar","married","basic_9y","False","True","may","3","260","1","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3631","3631","57","management","divorced","university_degree","False","True","may","28","754","1","0","False","93.994","4.859","False","2022-05-28T00:00:00.000"
"3632","3632","33","services","married","high_school","False","True","may","30","211","2","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3633","3633","35","admin_","divorced","university_degree","False","True","may","14","192","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3634","3634","52","management","married","professional_course","False","False","may","3","203","1","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3635","3635","48","technician","single","high_school","False","True","may","18","76","3","0","False","93.994","4.859","False","2022-05-18T00:00:00.000"
"3636","3636","44","technician","single","university_degree","False","True","may","1","24","1","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3637","3637","52","blue-collar","married","basic_9y","False","True","may","20","171","2","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3638","3638","48","technician","married","null","False","False","may","17","136","1","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3639","3639","43","blue-collar","married","basic_4y","False","False","may","12","42","8","0","False","93.994","4.859","False","2022-05-12T00:00:00.000"
"3640","3640","39","admin_","married","high_school","False","True","may","14","343","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3641","3641","46","services","married","high_school","False","True","may","11","111","1","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3642","3642","50","blue-collar","married","basic_9y","False","True","may","30","77","1","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3643","3643","37","admin_","married","university_degree","False","False","may","11","268","6","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3644","3644","29","entrepreneur","married","basic_6y","False","False","may","19","217","2","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3645","3645","40","technician","married","professional_course","False","True","may","31","360","1","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3646","3646","31","blue-collar","married","basic_4y","False","False","may","23","241","1","0","False","93.994","4.859","False","2022-05-23T00:00:00.000"
"3647","3647","36","services","married","high_school","False","True","may","24","47","1","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3648","3648","25","blue-collar","single","basic_4y","False","False","may","6","196","1","0","False","93.994","4.859","False","2022-05-06T00:00:00.000"
"3649","3649","33","blue-collar","single","basic_9y","False","True","may","22","601","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3650","3650","32","admin_","married","university_degree","False","False","may","4","178","2","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3651","3651","52","services","divorced","null","False","True","may","18","306","1","0","False","93.994","4.859","False","2022-05-18T00:00:00.000"
"3652","3652","52","self-employed","single","basic_4y","False","True","may","24","362","22","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3653","3653","30","entrepreneur","married","high_school","False","True","may","27","410","1","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3654","3654","28","admin_","single","high_school","False","True","may","16","265","1","0","False","93.994","4.859","False","2022-05-16T00:00:00.000"
"3655","3655","42","blue-collar","married","basic_6y","False","False","may","9","108","2","0","False","93.994","4.859","False","2022-05-09T00:00:00.000"
"3656","3656","41","management","married","university_degree","False","False","may","31","172","4","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3657","3657","35","services","married","high_school","False","False","may","25","184","2","0","False","93.994","4.859","False","2022-05-25T00:00:00.000"
"3658","3658","59","blue-collar","married","basic_4y","False","False","may","8","424","1","0","False","93.994","4.859","False","2022-05-08T00:00:00.000"
"3659","3659","34","blue-collar","married","basic_4y","False","False","may","19","359","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3660","3660","42","management","married","university_degree","False","True","may","19","123","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3661","3661","49","admin_","divorced","high_school","False","True","may","20","787","1","0","False","93.994","4.859","True","2022-05-20T00:00:00.000"
"3662","3662","39","management","married","university_degree","False","False","may","31","169","1","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3663","3663","24","services","married","high_school","False","False","may","9","241","1","0","False","93.994","4.859","False","2022-05-09T00:00:00.000"
"3664","3664","53","unemployed","married","basic_4y","False","False","may","27","141","1","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3665","3665","29","admin_","single","university_degree","False","True","may","10","22","4","0","False","93.994","4.859","False","2022-05-10T00:00:00.000"
"3666","3666","26","blue-collar","single","high_school","False","True","may","11","326","1","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3667","3667","53","blue-collar","divorced","basic_4y","False","False","may","3","317","1","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3668","3668","35","admin_","married","high_school","False","True","may","9","196","3","0","False","93.994","4.859","False","2022-05-09T00:00:00.000"
"3669","3669","32","services","married","high_school","False","False","may","30","270","1","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3670","3670","37","management","married","university_degree","False","False","may","10","107","1","0","False","93.994","4.859","False","2022-05-10T00:00:00.000"
"3671","3671","36","entrepreneur","married","university_degree","False","False","may","6","679","17","0","False","93.994","4.859","False","2022-05-06T00:00:00.000"
"3672","3672","32","blue-collar","married","basic_9y","False","True","may","22","184","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3673","3673","33","admin_","married","university_degree","False","True","may","4","576","1","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3674","3674","27","services","married","high_school","False","True","may","26","102","1","0","False","93.994","4.859","False","2022-05-26T00:00:00.000"
"3675","3675","28","admin_","married","university_degree","False","False","may","11","161","3","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3676","3676","41","housemaid","married","high_school","False","False","may","18","206","2","0","False","93.994","4.859","False","2022-05-18T00:00:00.000"
"3677","3677","26","admin_","single","high_school","False","False","may","9","619","2","0","False","93.994","4.859","True","2022-05-09T00:00:00.000"
"3678","3678","40","blue-collar","married","basic_6y","False","False","may","2","33","1","0","False","93.994","4.859","False","2022-05-02T00:00:00.000"
"3679","3679","56","retired","married","professional_course","False","False","may","8","27","2","0","False","93.994","4.859","False","2022-05-08T00:00:00.000"
"3680","3680","33","admin_","married","high_school","False","True","may","21","230","1","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3681","3681","58","admin_","divorced","basic_9y","False","True","may","10","38","2","0","False","93.994","4.859","False","2022-05-10T00:00:00.000"
"3682","3682","36","admin_","married","university_degree","False","True","may","19","322","2","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3683","3683","49","blue-collar","married","basic_4y","False","False","may","19","187","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3684","3684","59","retired","divorced","basic_9y","False","True","may","20","124","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3685","3685","37","blue-collar","single","basic_9y","False","False","may","31","1230","3","0","False","93.994","4.859","True","2022-05-31T00:00:00.000"
"3686","3686","29","blue-collar","single","basic_9y","False","True","may","8","107","2","0","False","93.994","4.859","False","2022-05-08T00:00:00.000"
"3687","3687","32","services","married","professional_course","False","True","may","14","379","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3688","3688","53","blue-collar","married","basic_6y","False","True","may","7","95","1","0","False","93.994","4.859","False","2022-05-07T00:00:00.000"
"3689","3689","48","technician","married","high_school","False","True","may","24","42","3","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3690","3690","56","blue-collar","married","basic_4y","False","True","may","21","197","1","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3691","3691","37","services","single","basic_9y","False","True","may","16","320","2","0","False","93.994","4.859","False","2022-05-16T00:00:00.000"
"3692","3692","43","self-employed","single","professional_course","False","False","may","14","223","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3693","3693","37","admin_","single","high_school","False","True","may","29","912","1","0","False","93.994","4.859","True","2022-05-29T00:00:00.000"
"3694","3694","46","blue-collar","married","basic_6y","False","False","may","16","230","1","0","False","93.994","4.859","False","2022-05-16T00:00:00.000"
"3695","3695","28","blue-collar","single","basic_9y","False","False","may","13","489","2","0","False","93.994","4.859","False","2022-05-13T00:00:00.000"
"3696","3696","44","housemaid","married","basic_9y","False","False","may","28","98","1","0","False","93.994","4.859","False","2022-05-28T00:00:00.000"
"3697","3697","38","blue-collar","single","university_degree","False","False","may","19","894","1","0","False","93.994","4.859","True","2022-05-19T00:00:00.000"
"3698","3698","31","admin_","single","basic_9y","False","True","may","15","38","3","0","False","93.994","4.859","False","2022-05-15T00:00:00.000"
"3699","3699","31","blue-collar","single","basic_9y","False","True","may","11","323","4","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3700","3700","36","technician","married","professional_course","False","False","may","10","335","1","0","False","93.994","4.859","False","2022-05-10T00:00:00.000"
"3701","3701","51","admin_","single","basic_6y","False","True","may","16","161","1","0","False","93.994","4.859","False","2022-05-16T00:00:00.000"
"3702","3702","29","technician","married","university_degree","False","False","may","31","410","3","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3703","3703","28","admin_","single","university_degree","False","True","may","23","280","1","0","False","93.994","4.859","False","2022-05-23T00:00:00.000"
"3704","3704","49","self-employed","married","professional_course","False","False","may","31","374","2","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3705","3705","30","technician","married","university_degree","False","True","may","29","193","8","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3706","3706","36","services","married","basic_9y","False","False","may","1","166","2","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3707","3707","36","blue-collar","married","basic_4y","False","True","may","29","865","1","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3708","3708","57","blue-collar","married","basic_4y","False","False","may","31","258","2","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3709","3709","40","blue-collar","married","basic_4y","False","False","may","6","215","1","0","False","93.994","4.859","False","2022-05-06T00:00:00.000"
"3710","3710","52","blue-collar","married","basic_4y","False","False","may","23","136","2","0","False","93.994","4.859","False","2022-05-23T00:00:00.000"
"3711","3711","29","blue-collar","single","null","False","False","may","22","299","2","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3712","3712","45","management","married","university_degree","False","False","may","2","381","2","0","False","93.994","4.859","False","2022-05-02T00:00:00.000"
"3713","3713","55","retired","married","basic_4y","False","False","may","17","197","1","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3714","3714","52","management","married","university_degree","False","True","may","17","412","1","0","False","93.994","4.859","False","2022-05-17T00:00:00.000"
"3715","3715","24","admin_","married","high_school","False","True","may","27","376","2","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3716","3716","44","blue-collar","divorced","basic_4y","False","True","may","29","393","2","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3717","3717","46","services","divorced","high_school","False","False","may","4","56","3","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3718","3718","25","student","single","high_school","False","False","may","2","112","4","0","False","93.994","4.859","False","2022-05-02T00:00:00.000"
"3719","3719","33","blue-collar","single","basic_9y","False","True","may","1","155","3","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3720","3720","29","services","single","basic_9y","False","False","may","1","703","4","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3721","3721","44","admin_","single","university_degree","False","True","may","4","141","2","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3722","3722","41","blue-collar","married","basic_9y","False","False","may","11","475","2","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3723","3723","50","technician","married","professional_course","False","False","may","20","121","2","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3724","3724","41","blue-collar","married","basic_9y","False","False","may","5","471","2","0","False","93.994","4.859","False","2022-05-05T00:00:00.000"
"3725","3725","48","admin_","single","university_degree","False","False","may","28","121","1","0","False","93.994","4.859","False","2022-05-28T00:00:00.000"
"3726","3726","26","services","single","high_school","False","False","may","22","177","4","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3727","3727","48","unknown","married","basic_4y","False","False","may","26","344","2","0","False","93.994","4.859","False","2022-05-26T00:00:00.000"
"3728","3728","47","blue-collar","married","basic_9y","False","True","may","27","229","1","0","False","93.994","4.859","False","2022-05-27T00:00:00.000"
"3729","3729","36","admin_","married","university_degree","False","False","may","24","404","1","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3730","3730","54","technician","divorced","basic_9y","False","False","may","21","287","4","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3731","3731","26","admin_","single","university_degree","False","False","may","1","329","1","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3732","3732","35","technician","married","basic_9y","False","False","may","22","433","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3733","3733","54","services","divorced","high_school","False","True","may","20","216","1","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
"3734","3734","51","services","married","basic_6y","False","False","may","29","1340","1","0","False","93.994","4.859","True","2022-05-29T00:00:00.000"
"3735","3735","28","technician","single","professional_course","False","False","may","5","323","2","0","False","93.994","4.859","False","2022-05-05T00:00:00.000"
"3736","3736","52","services","married","university_degree","False","False","may","13","132","11","0","False","93.994","4.859","False","2022-05-13T00:00:00.000"
"3737","3737","31","admin_","married","basic_9y","False","True","may","29","199","4","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3738","3738","28","services","single","high_school","False","True","may","19","221","2","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3739","3739","32","blue-collar","married","basic_9y","False","False","may","31","200","2","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3740","3740","46","admin_","divorced","university_degree","False","False","may","21","897","1","0","False","93.994","4.859","True","2022-05-21T00:00:00.000"
"3741","3741","38","admin_","married","university_degree","False","True","may","31","80","2","0","False","93.994","4.859","False","2022-05-31T00:00:00.000"
"3742","3742","36","blue-collar","married","basic_9y","False","False","may","22","123","3","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3743","3743","31","admin_","married","university_degree","False","True","may","28","90","2","0","False","93.994","4.859","False","2022-05-28T00:00:00.000"
"3744","3744","38","management","married","university_degree","False","False","may","11","461","2","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3745","3745","35","admin_","married","high_school","False","True","may","15","213","14","0","False","93.994","4.859","False","2022-05-15T00:00:00.000"
"3746","3746","39","housemaid","married","high_school","False","True","may","3","193","11","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3747","3747","31","housemaid","divorced","high_school","False","True","may","3","428","1","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3748","3748","39","self-employed","married","high_school","False","True","may","3","291","1","0","False","93.994","4.859","False","2022-05-03T00:00:00.000"
"3749","3749","36","housemaid","married","high_school","False","False","may","19","136","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3750","3750","29","services","married","basic_9y","False","False","may","24","124","1","0","False","93.994","4.859","False","2022-05-24T00:00:00.000"
"3751","3751","37","management","married","university_degree","False","False","may","23","214","4","0","False","93.994","4.859","False","2022-05-23T00:00:00.000"
"3752","3752","28","blue-collar","married","basic_9y","False","True","may","30","239","3","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3753","3753","41","management","married","null","False","False","may","14","718","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3754","3754","38","services","married","high_school","False","True","may","23","323","1","0","False","93.994","4.859","False","2022-05-23T00:00:00.000"
"3755","3755","31","technician","married","university_degree","False","False","may","29","94","1","0","False","93.994","4.859","False","2022-05-29T00:00:00.000"
"3756","3756","50","blue-collar","married","basic_4y","False","True","may","21","74","1","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3757","3757","36","admin_","married","basic_9y","False","False","may","19","107","1","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3758","3758","40","management","married","null","False","False","may","10","97","3","0","False","93.994","4.859","False","2022-05-10T00:00:00.000"
"3759","3759","37","admin_","married","university_degree","False","False","may","11","51","1","0","False","93.994","4.859","False","2022-05-11T00:00:00.000"
"3760","3760","28","unemployed","single","high_school","False","False","may","7","109","1","0","False","93.994","4.859","False","2022-05-07T00:00:00.000"
"3761","3761","50","services","divorced","basic_4y","False","False","may","30","225","1","0","False","93.994","4.859","False","2022-05-30T00:00:00.000"
"3762","3762","38","housemaid","married","basic_9y","False","False","may","12","378","1","0","False","93.994","4.859","False","2022-05-12T00:00:00.000"
"3763","3763","43","blue-collar","married","basic_9y","False","False","may","1","217","1","0","False","93.994","4.859","False","2022-05-01T00:00:00.000"
"3764","3764","37","technician","married","high_school","False","True","may","4","136","1","0","False","93.994","4.859","False","2022-05-04T00:00:00.000"
"3765","3765","47","blue-collar","divorced","basic_9y","False","False","may","21","1161","3","0","False","93.994","4.859","False","2022-05-21T00:00:00.000"
"3766","3766","52","technician","married","high_school","False","False","may","22","467","1","0","False","93.994","4.859","False","2022-05-22T00:00:00.000"
"3767","3767","30","admin_","single","university_degree","False","False","may","18","386","1","0","False","93.994","4.859","False","2022-05-18T00:00:00.000"
"3768","3768","33","admin_","divorced","high_school","False","True","may","14","290","1","0","False","93.994","4.859","False","2022-05-14T00:00:00.000"
"3769","3769","43","blue-collar","married","basic_4y","False","True","may","6","168","2","0","False","93.994","4.859","False","2022-05-06T00:00:00.000"
"3770","3770","52","technician","married","basic_9y","False","False","may","19","764","7","0","False","93.994","4.859","False","2022-05-19T00:00:00.000"
"3771","3771","44","blue-collar","married","basic_6y","False","True","may","15","194","3","0","False","93.994","4.859","False","2022-05-15T00:00:00.000"
"3772","3772","48","management","married","university_degree","False","True","may","28","16","23","0","False","93.994","4.859","False","2022-05-28T00:00:00.000"
"3773","3773","40","admin_","divorced","professional_course","False","False","may","9","148","18","0","False","93.994","4.859","False","2022-05-09T00:00:00.000"
"3774","3774","35","student","single","high_school","False","False","may","17","2680","1","0","False","93.994","4.859","True","2022-05-17T00:00:00.000"
"3775","3775","56","management","married","basic_4y","False","False","may","20","242","3","0","False","93.994","4.859","False","2022-05-20T00:00:00.000"
